Audiofile,start,end,class
S01_U04.CH4.wav,5634,5638.8399375,background
S01_U04.CH4.wav,5638.68,5639.1199375,foreground
S01_U04.CH4.wav,5638.96,5639.5599375,background
S01_U04.CH4.wav,5639.4,5640.1599375,foreground
S01_U04.CH4.wav,5640,5640.1999375,background
S01_U04.CH4.wav,5640.04,5640.3999375,foreground
S01_U04.CH4.wav,5640.24,5640.6399375,background
S01_U04.CH4.wav,5640.48,5640.8399375,foreground
S01_U04.CH4.wav,5640.68,5641.3199375,background
S01_U04.CH4.wav,5641.16,5641.3999375,foreground
S01_U04.CH4.wav,5641.24,5641.6799375,background
S01_U04.CH4.wav,5641.52,5641.8399375,foreground
S01_U04.CH4.wav,5641.68,5643.6399375,background
S01_U04.CH4.wav,5643.48,5643.8399375,foreground
S01_U04.CH4.wav,5643.68,5649.2799375,background
S01_U04.CH4.wav,5649.12,5649.6799375,foreground
S01_U04.CH4.wav,5649.52,5655.1999375,background
S01_U04.CH4.wav,5655.04,5655.2799375,foreground
S01_U04.CH4.wav,5655.12,5655.3599375,background
S01_U04.CH4.wav,5655.2,5655.5599375,foreground
S01_U04.CH4.wav,5655.4,5656.4799375,background
S01_U04.CH4.wav,5656.32,5656.6399375,foreground
S01_U04.CH4.wav,5656.48,5657.6799375,background
S01_U04.CH4.wav,5657.52,5657.8399375,foreground
S01_U04.CH4.wav,5657.68,5660.5999375,background
S01_U04.CH4.wav,5660.44,5660.8399375,foreground
S01_U04.CH4.wav,5660.68,5663.4399375,background
S01_U04.CH4.wav,5663.28,5663.4799375,foreground
S01_U04.CH4.wav,5663.32,5663.7199375,background
S01_U04.CH4.wav,5663.56,5663.9999375,foreground
S01_U04.CH4.wav,5663.84,5664.1999375,background
S01_U04.CH4.wav,5664.04,5664.3599375,foreground
S01_U04.CH4.wav,5664.2,5664.8399375,background
S01_U04.CH4.wav,5664.68,5664.9199375,foreground
S01_U04.CH4.wav,5664.76,5665.1999375,background
S01_U04.CH4.wav,5665.04,5665.2799375,foreground
S01_U04.CH4.wav,5665.12,5665.5199375,background
S01_U04.CH4.wav,5665.36,5665.6799375,foreground
S01_U04.CH4.wav,5665.52,5668.9999375,background
S01_U04.CH4.wav,5668.84,5669.0799375,foreground
S01_U04.CH4.wav,5668.92,5671.9999375,background
S01_U04.CH4.wav,5671.84,5672.3599375,foreground
S01_U04.CH4.wav,5672.2,5673.3999375,background
S01_U04.CH4.wav,5673.24,5673.5599375,foreground
S01_U04.CH4.wav,5673.4,5675.7599375,background
S01_U04.CH4.wav,5675.6,5675.9999375,foreground
S01_U04.CH4.wav,5675.84,5678.5599375,background
S01_U04.CH4.wav,5678.4,5678.6799375,foreground
S01_U04.CH4.wav,5678.52,5678.9199375,background
S01_U04.CH4.wav,5678.76,5678.9599375,foreground
S01_U04.CH4.wav,5678.8,5679.3999375,background
S01_U04.CH4.wav,5679.24,5679.5599375,foreground
S01_U04.CH4.wav,5679.4,5683.7599375,background
S01_U04.CH4.wav,5683.6,5683.9599375,foreground
S01_U04.CH4.wav,5683.8,5684.9999375,background
S01_U04.CH4.wav,5684.84,5685.0799375,foreground
S01_U04.CH4.wav,5684.92,5685.3199375,background
S01_U04.CH4.wav,5685.16,5685.4799375,foreground
S01_U04.CH4.wav,5685.32,5692.3199375,background
S01_U04.CH4.wav,5692.16,5692.3999375,foreground
S01_U04.CH4.wav,5692.24,5697.4799375,background
S01_U04.CH4.wav,5697.32,5697.7999375,foreground
S01_U04.CH4.wav,5697.64,5697.9999375,background
S01_U04.CH4.wav,5697.84,5698.1199375,foreground
S01_U04.CH4.wav,5697.96,5700.1199375,background
S01_U04.CH4.wav,5699.96,5700.3999375,foreground
S01_U04.CH4.wav,5700.24,5721.9599375,background
S01_U04.CH4.wav,5721.8,5722.1599375,foreground
S01_U04.CH4.wav,5722,5722.4799375,background
S01_U04.CH4.wav,5722.32,5722.5199375,foreground
S01_U04.CH4.wav,5722.36,5723.5199375,background
S01_U04.CH4.wav,5723.36,5723.5999375,foreground
S01_U04.CH4.wav,5723.44,5727.5999375,background
S01_U04.CH4.wav,5727.44,5727.8799375,foreground
S01_U04.CH4.wav,5727.72,5728.4799375,background
S01_U04.CH4.wav,5728.32,5728.6799375,foreground
S01_U04.CH4.wav,5728.52,5731.2399375,background
S01_U04.CH4.wav,5731.08,5731.3199375,foreground
S01_U04.CH4.wav,5731.16,5731.4799375,background
S01_U04.CH4.wav,5731.32,5731.7999375,foreground
S01_U04.CH4.wav,5731.64,5733.5999375,background
S01_U04.CH4.wav,5733.44,5733.7999375,foreground
S01_U04.CH4.wav,5733.64,5735.0799375,background
S01_U04.CH4.wav,5734.92,5735.3999375,foreground
S01_U04.CH4.wav,5735.24,5735.4399375,background
S01_U04.CH4.wav,5735.28,5735.6399375,foreground
S01_U04.CH4.wav,5735.48,5736.7999375,background
S01_U04.CH4.wav,5736.64,5736.9599375,foreground
S01_U04.CH4.wav,5736.8,5737.0399375,background
S01_U04.CH4.wav,5736.88,5737.4799375,foreground
S01_U04.CH4.wav,5737.32,5737.9599375,background
S01_U04.CH4.wav,5737.8,5738.3999375,foreground
S01_U04.CH4.wav,5738.24,5738.6399375,background
S01_U04.CH4.wav,5738.48,5738.6799375,foreground
S01_U04.CH4.wav,5738.52,5739.8799375,background
S01_U04.CH4.wav,5739.72,5740.8799375,foreground
S01_U04.CH4.wav,5740.72,5741.1199375,background
S01_U04.CH4.wav,5740.96,5741.3999375,foreground
S01_U04.CH4.wav,5741.24,5741.5199375,background
S01_U04.CH4.wav,5741.36,5741.7999375,foreground
S01_U04.CH4.wav,5741.64,5742.1599375,background
S01_U04.CH4.wav,5742,5742.1999375,foreground
S01_U04.CH4.wav,5742.04,5744.0399375,background
S01_U04.CH4.wav,5743.88,5744.2399375,foreground
S01_U04.CH4.wav,5744.08,5745.9199375,background
S01_U04.CH4.wav,5745.76,5745.9999375,foreground
S01_U04.CH4.wav,5745.84,5746.1599375,background
S01_U04.CH4.wav,5746,5746.5999375,foreground
S01_U04.CH4.wav,5746.44,5748.3999375,background
S01_U04.CH4.wav,5748.24,5748.4399375,foreground
S01_U04.CH4.wav,5748.28,5748.5999375,background
S01_U04.CH4.wav,5748.44,5748.8399375,foreground
S01_U04.CH4.wav,5748.68,5748.8799375,background
S01_U04.CH4.wav,5748.72,5748.9199375,foreground
S01_U04.CH4.wav,5748.76,5749.3999375,background
S01_U04.CH4.wav,5749.24,5749.6799375,foreground
S01_U04.CH4.wav,5749.52,5749.8399375,background
S01_U04.CH4.wav,5749.68,5749.9599375,foreground
S01_U04.CH4.wav,5749.8,5750.1199375,background
S01_U04.CH4.wav,5749.96,5750.5199375,foreground
S01_U04.CH4.wav,5750.36,5750.9199375,background
S01_U04.CH4.wav,5750.76,5751.1599375,foreground
S01_U04.CH4.wav,5751,5751.3199375,background
S01_U04.CH4.wav,5751.16,5751.8799375,foreground
S01_U04.CH4.wav,5751.72,5752.1599375,background
S01_U04.CH4.wav,5752,5752.3199375,foreground
S01_U04.CH4.wav,5752.16,5752.3599375,background
S01_U04.CH4.wav,5752.2,5752.5999375,foreground
S01_U04.CH4.wav,5752.44,5752.7999375,background
S01_U04.CH4.wav,5752.64,5752.8799375,foreground
S01_U04.CH4.wav,5752.72,5757.9599375,background
S01_U04.CH4.wav,5757.8,5758.3999375,foreground
S01_U04.CH4.wav,5758.24,5759.3599375,background
S01_U04.CH4.wav,5759.2,5759.7999375,foreground
S01_U04.CH4.wav,5759.64,5768.3199375,background
S01_U04.CH4.wav,5768.16,5768.3599375,foreground
S01_U04.CH4.wav,5768.2,5768.4799375,background
S01_U04.CH4.wav,5768.32,5768.5199375,foreground
S01_U04.CH4.wav,5768.36,5769.1199375,background
S01_U04.CH4.wav,5768.96,5769.3199375,foreground
S01_U04.CH4.wav,5769.16,5775.0399375,background
S01_U04.CH4.wav,5774.88,5775.0799375,foreground
S01_U04.CH4.wav,5774.92,5776.4799375,background
S01_U04.CH4.wav,5776.32,5776.5599375,foreground
S01_U04.CH4.wav,5776.4,5779.5999375,background
S01_U04.CH4.wav,5779.44,5779.8399375,foreground
S01_U04.CH4.wav,5779.68,5782.0799375,background
S01_U04.CH4.wav,5781.92,5782.1999375,foreground
S01_U04.CH4.wav,5782.04,5782.8799375,background
S01_U04.CH4.wav,5782.72,5783.0799375,foreground
S01_U04.CH4.wav,5782.92,5783.7599375,background
S01_U04.CH4.wav,5783.6,5783.8799375,foreground
S01_U04.CH4.wav,5783.72,5789.2399375,background
S01_U04.CH4.wav,5789.08,5789.3599375,foreground
S01_U04.CH4.wav,5789.2,5789.5199375,background
S01_U04.CH4.wav,5789.36,5789.6399375,foreground
S01_U04.CH4.wav,5789.48,5794.7199375,background
S01_U04.CH4.wav,5794.56,5794.8799375,foreground
S01_U04.CH4.wav,5794.72,5808.8399375,background
S01_U04.CH4.wav,5808.68,5808.8799375,foreground
S01_U04.CH4.wav,5808.72,5809.2799375,background
S01_U04.CH4.wav,5809.12,5809.3999375,foreground
S01_U04.CH4.wav,5809.24,5810.1599375,background
S01_U04.CH4.wav,5810,5810.3599375,foreground
S01_U04.CH4.wav,5810.2,5810.4399375,background
S01_U04.CH4.wav,5810.28,5810.7199375,foreground
S01_U04.CH4.wav,5810.56,5811.1599375,background
S01_U04.CH4.wav,5811,5811.5199375,foreground
S01_U04.CH4.wav,5811.36,5811.9199375,background
S01_U04.CH4.wav,5811.76,5812.1199375,foreground
S01_U04.CH4.wav,5811.96,5812.9599375,background
S01_U04.CH4.wav,5812.8,5813.0399375,foreground
S01_U04.CH4.wav,5812.88,5813.3999375,background
S01_U04.CH4.wav,5813.24,5813.5999375,foreground
S01_U04.CH4.wav,5813.44,5815.9199375,background
S01_U04.CH4.wav,5815.76,5816.0399375,foreground
S01_U04.CH4.wav,5815.88,5817.1599375,background
S01_U04.CH4.wav,5817,5817.4799375,foreground
S01_U04.CH4.wav,5817.32,5819.8799375,background
S01_U04.CH4.wav,5819.72,5819.9599375,foreground
S01_U04.CH4.wav,5819.8,5823.6799375,background
S01_U04.CH4.wav,5823.52,5823.7599375,foreground
S01_U04.CH4.wav,5823.6,5838.2399375,background
S01_U04.CH4.wav,5838.08,5838.3199375,foreground
S01_U04.CH4.wav,5838.16,5840.5599375,background
S01_U04.CH4.wav,5840.4,5840.6399375,foreground
S01_U04.CH4.wav,5840.48,5846.5999375,background
S01_U04.CH4.wav,5846.44,5846.6399375,foreground
S01_U04.CH4.wav,5846.48,5847.3999375,background
S01_U04.CH4.wav,5847.24,5847.5599375,foreground
S01_U04.CH4.wav,5847.4,5849.3199375,background
S01_U04.CH4.wav,5849.16,5849.4399375,foreground
S01_U04.CH4.wav,5849.28,5856.4799375,background
S01_U04.CH4.wav,5856.32,5856.5599375,foreground
S01_U04.CH4.wav,5856.4,5869.8399375,background
S01_U04.CH4.wav,5869.68,5869.9199375,foreground
S01_U04.CH4.wav,5869.76,5870.6799375,background
S01_U04.CH4.wav,5870.52,5870.7599375,foreground
S01_U04.CH4.wav,5870.6,5873.5999375,background
S01_U04.CH4.wav,5873.44,5873.6399375,foreground
S01_U04.CH4.wav,5873.48,5910.5199375,background
S01_U04.CH4.wav,5910.36,5910.7199375,foreground
S01_U04.CH4.wav,5910.56,5910.7599375,background
S01_U04.CH4.wav,5910.6,5910.7999375,foreground
S01_U04.CH4.wav,5910.64,5921.1199375,background
S01_U04.CH4.wav,5920.96,5921.1599375,foreground
S01_U04.CH4.wav,5921,5921.1999375,background
S01_U04.CH4.wav,5921.04,5921.2399375,foreground
S01_U04.CH4.wav,5921.08,5959.7199375,background
S01_U04.CH4.wav,5959.56,5959.9999375,foreground
S01_U04.CH4.wav,5959.84,6002.4799375,background
S01_U04.CH4.wav,6002.32,6002.5199375,foreground
S01_U04.CH4.wav,6002.36,6006.5599375,background
S01_U04.CH4.wav,6006.4,6006.7999375,foreground
S01_U04.CH4.wav,6006.64,6007.2799375,background
S01_U04.CH4.wav,6007.12,6007.3999375,foreground
S01_U04.CH4.wav,6007.24,6013.3599375,background
S01_U04.CH4.wav,6013.2,6013.4799375,foreground
S01_U04.CH4.wav,6013.32,6021.9999375,background
S01_U04.CH4.wav,6021.84,6022.1999375,foreground
S01_U04.CH4.wav,6022.04,6080.5599375,background
S01_U04.CH4.wav,6080.4,6080.6399375,foreground
S01_U04.CH4.wav,6080.48,6087.3999375,background
S01_U04.CH4.wav,6087.24,6087.4799375,foreground
S01_U04.CH4.wav,6087.32,6087.5999375,background
S01_U04.CH4.wav,6087.44,6087.6399375,foreground
S01_U04.CH4.wav,6087.48,6156.3999375,background
S01_U04.CH4.wav,6156.24,6156.4799375,foreground
S01_U04.CH4.wav,6156.32,6196.4399375,background
S01_U04.CH4.wav,6196.28,6196.5599375,foreground
S01_U04.CH4.wav,6196.4,6197.6399375,background
S01_U04.CH4.wav,6197.48,6197.6799375,foreground
S01_U04.CH4.wav,6197.52,6278.3999375,background
S01_U04.CH4.wav,6278.24,6278.5199375,foreground
S01_U04.CH4.wav,6278.36,6346.3999375,background
S01_U04.CH4.wav,6346.24,6346.4399375,foreground
S01_U04.CH4.wav,6346.28,6347.0399375,background
S01_U04.CH4.wav,6346.88,6347.1599375,foreground
S01_U04.CH4.wav,6347,6350.6399375,background
S01_U04.CH4.wav,6350.48,6350.7999375,foreground
S01_U04.CH4.wav,6350.64,6357.2399375,background
S01_U04.CH4.wav,6357.08,6357.2799375,foreground
S01_U04.CH4.wav,6357.12,6359.2799375,background
S01_U04.CH4.wav,6359.12,6359.3199375,foreground
S01_U04.CH4.wav,6359.16,6365.3199375,background
S01_U04.CH4.wav,6365.16,6365.5199375,foreground
S01_U04.CH4.wav,6365.36,6388.2799375,background
S01_U04.CH4.wav,6388.12,6388.4399375,foreground
S01_U04.CH4.wav,6388.28,6394.9999375,background
S01_U04.CH4.wav,6394.84,6395.0799375,foreground
S01_U04.CH4.wav,6394.92,6397.3599375,background
S01_U04.CH4.wav,6397.2,6397.3999375,foreground
S01_U04.CH4.wav,6397.24,6398.6399375,background
S01_U04.CH4.wav,6398.48,6398.8399375,foreground
S01_U04.CH4.wav,6398.68,6398.9599375,background
S01_U04.CH4.wav,6398.8,6399.0399375,foreground
S01_U04.CH4.wav,6398.88,6400.6799375,background
S01_U04.CH4.wav,6400.52,6400.7999375,foreground
S01_U04.CH4.wav,6400.64,6401.3599375,background
S01_U04.CH4.wav,6401.2,6401.3999375,foreground
S01_U04.CH4.wav,6401.24,6405.6799375,background
S01_U04.CH4.wav,6405.52,6405.7199375,foreground
S01_U04.CH4.wav,6405.56,6411.5199375,background
S01_U04.CH4.wav,6411.36,6411.5599375,foreground
S01_U04.CH4.wav,6411.4,6411.9199375,background
S01_U04.CH4.wav,6411.76,6412.0799375,foreground
S01_U04.CH4.wav,6411.92,6433.9599375,background
S01_U04.CH4.wav,6433.8,6434.0399375,foreground
S01_U04.CH4.wav,6433.88,6441.9999375,background
S01_U04.CH4.wav,6441.84,6442.0799375,foreground
S01_U04.CH4.wav,6441.92,6442.4399375,background
S01_U04.CH4.wav,6442.28,6442.5599375,foreground
S01_U04.CH4.wav,6442.4,6446.1199375,background
S01_U04.CH4.wav,6445.96,6446.1999375,foreground
S01_U04.CH4.wav,6446.04,6446.3199375,background
S01_U04.CH4.wav,6446.16,6446.4799375,foreground
S01_U04.CH4.wav,6446.32,6447.5199375,background
S01_U04.CH4.wav,6447.36,6447.8799375,foreground
S01_U04.CH4.wav,6447.72,6449.5999375,background
S01_U04.CH4.wav,6449.44,6449.6399375,foreground
S01_U04.CH4.wav,6449.48,6456.3999375,background
S01_U04.CH4.wav,6456.24,6456.4799375,foreground
S01_U04.CH4.wav,6456.32,6463.5199375,background
S01_U04.CH4.wav,6463.36,6463.7599375,foreground
S01_U04.CH4.wav,6463.6,6470.6799375,background
S01_U04.CH4.wav,6470.52,6470.7599375,foreground
S01_U04.CH4.wav,6470.6,6483.1999375,background
S01_U04.CH4.wav,6483.04,6483.2399375,foreground
S01_U04.CH4.wav,6483.08,6483.3999375,background
S01_U04.CH4.wav,6483.24,6483.5599375,foreground
S01_U04.CH4.wav,6483.4,6484.7199375,background
S01_U04.CH4.wav,6484.56,6484.8799375,foreground
S01_U04.CH4.wav,6484.72,6492.9199375,background
S01_U04.CH4.wav,6492.76,6493.0399375,foreground
S01_U04.CH4.wav,6492.88,6495.1599375,background
S01_U04.CH4.wav,6495,6495.2399375,foreground
S01_U04.CH4.wav,6495.08,6498.2399375,background
S01_U04.CH4.wav,6498.08,6498.3599375,foreground
S01_U04.CH4.wav,6498.2,6498.9199375,background
S01_U04.CH4.wav,6498.76,6498.9999375,foreground
S01_U04.CH4.wav,6498.84,6505.6399375,background
S01_U04.CH4.wav,6505.48,6505.7999375,foreground
S01_U04.CH4.wav,6505.64,6506.7999375,background
S01_U04.CH4.wav,6506.64,6507.1999375,foreground
S01_U04.CH4.wav,6507.04,6509.5999375,background
S01_U04.CH4.wav,6509.44,6509.7199375,foreground
S01_U04.CH4.wav,6509.56,6510.9199375,background
S01_U04.CH4.wav,6510.76,6510.9999375,foreground
S01_U04.CH4.wav,6510.84,6511.3999375,background
S01_U04.CH4.wav,6511.24,6511.5199375,foreground
S01_U04.CH4.wav,6511.36,6518.3999375,background
S01_U04.CH4.wav,6518.24,6518.4799375,foreground
S01_U04.CH4.wav,6518.32,6525.5999375,background
S01_U04.CH4.wav,6525.44,6525.6799375,foreground
S01_U04.CH4.wav,6525.52,6528.5599375,background
S01_U04.CH4.wav,6528.4,6528.6799375,foreground
S01_U04.CH4.wav,6528.52,6530.1199375,background
S01_U04.CH4.wav,6529.96,6530.5199375,foreground
S01_U04.CH4.wav,6530.36,6537.1199375,background
S01_U04.CH4.wav,6536.96,6537.4399375,foreground
S01_U04.CH4.wav,6537.28,6538.9199375,background
S01_U04.CH4.wav,6538.76,6538.9999375,foreground
S01_U04.CH4.wav,6538.84,6544.6399375,background
S01_U04.CH4.wav,6544.48,6544.6799375,foreground
S01_U04.CH4.wav,6544.52,6548.5599375,background
S01_U04.CH4.wav,6548.4,6548.6399375,foreground
S01_U04.CH4.wav,6548.48,6551.5599375,background
S01_U04.CH4.wav,6551.4,6551.7999375,foreground
S01_U04.CH4.wav,6551.64,6556.1199375,background
S01_U04.CH4.wav,6555.96,6556.3599375,foreground
S01_U04.CH4.wav,6556.2,6559.3999375,background
S01_U04.CH4.wav,6559.24,6559.5199375,foreground
S01_U04.CH4.wav,6559.36,6561.2799375,background
S01_U04.CH4.wav,6561.12,6561.4399375,foreground
S01_U04.CH4.wav,6561.28,6562.9599375,background
S01_U04.CH4.wav,6562.8,6563.1599375,foreground
S01_U04.CH4.wav,6563,6567.7599375,background
S01_U04.CH4.wav,6567.6,6567.8399375,foreground
S01_U04.CH4.wav,6567.68,6569.5999375,background
S01_U04.CH4.wav,6569.44,6569.6399375,foreground
S01_U04.CH4.wav,6569.48,6572.2799375,background
S01_U04.CH4.wav,6572.12,6572.3599375,foreground
S01_U04.CH4.wav,6572.2,6577.9999375,background
S01_U04.CH4.wav,6577.84,6578.1599375,foreground
S01_U04.CH4.wav,6578,6579.9999375,background
S01_U04.CH4.wav,6579.84,6580.1199375,foreground
S01_U04.CH4.wav,6579.96,6582.0399375,background
S01_U04.CH4.wav,6581.88,6582.0799375,foreground
S01_U04.CH4.wav,6581.92,6584.5199375,background
S01_U04.CH4.wav,6584.36,6585.2399375,foreground
S01_U04.CH4.wav,6585.08,6591.9999375,background
S01_U04.CH4.wav,6591.84,6592.0799375,foreground
S01_U04.CH4.wav,6591.92,6594.0399375,background
S01_U04.CH4.wav,6593.88,6594.0799375,foreground
S01_U04.CH4.wav,6593.92,6594.1199375,background
S01_U04.CH4.wav,6593.96,6594.2399375,foreground
S01_U04.CH4.wav,6594.08,6596.6799375,background
S01_U04.CH4.wav,6596.52,6596.7999375,foreground
S01_U04.CH4.wav,6596.64,6597.1999375,background
S01_U04.CH4.wav,6597.04,6597.2799375,foreground
S01_U04.CH4.wav,6597.12,6599.3199375,background
S01_U04.CH4.wav,6599.16,6599.5599375,foreground
S01_U04.CH4.wav,6599.4,6599.5999375,background
S01_U04.CH4.wav,6599.44,6599.6399375,foreground
S01_U04.CH4.wav,6599.48,6607.6399375,background
S01_U04.CH4.wav,6607.48,6607.8799375,foreground
S01_U04.CH4.wav,6607.72,6611.5599375,background
S01_U04.CH4.wav,6611.4,6611.6799375,foreground
S01_U04.CH4.wav,6611.52,6612.4399375,background
S01_U04.CH4.wav,6612.28,6612.6799375,foreground
S01_U04.CH4.wav,6612.52,6613.1999375,background
S01_U04.CH4.wav,6613.04,6613.2799375,foreground
S01_U04.CH4.wav,6613.12,6614.8799375,background
S01_U04.CH4.wav,6614.72,6615.0799375,foreground
S01_U04.CH4.wav,6614.92,6615.5599375,background
S01_U04.CH4.wav,6615.4,6615.6399375,foreground
S01_U04.CH4.wav,6615.48,6616.3599375,background
S01_U04.CH4.wav,6616.2,6616.5199375,foreground
S01_U04.CH4.wav,6616.36,6618.1599375,background
S01_U04.CH4.wav,6618,6618.2799375,foreground
S01_U04.CH4.wav,6618.12,6619.7199375,background
S01_U04.CH4.wav,6619.56,6619.8399375,foreground
S01_U04.CH4.wav,6619.68,6620.4399375,background
S01_U04.CH4.wav,6620.28,6620.5999375,foreground
S01_U04.CH4.wav,6620.44,6622.1199375,background
S01_U04.CH4.wav,6621.96,6622.2799375,foreground
S01_U04.CH4.wav,6622.12,6622.9199375,background
S01_U04.CH4.wav,6622.76,6623.0399375,foreground
S01_U04.CH4.wav,6622.88,6623.1599375,background
S01_U04.CH4.wav,6623,6623.3599375,foreground
S01_U04.CH4.wav,6623.2,6623.9199375,background
S01_U04.CH4.wav,6623.76,6623.9999375,foreground
S01_U04.CH4.wav,6623.84,6624.0399375,background
S01_U04.CH4.wav,6623.88,6624.3199375,foreground
S01_U04.CH4.wav,6624.16,6628.2799375,background
S01_U04.CH4.wav,6628.12,6628.4399375,foreground
S01_U04.CH4.wav,6628.28,6629.1999375,background
S01_U04.CH4.wav,6629.04,6629.3199375,foreground
S01_U04.CH4.wav,6629.16,6633.9599375,background
S01_U04.CH4.wav,6633.8,6634.0799375,foreground
S01_U04.CH4.wav,6633.92,6641.3999375,background
S01_U04.CH4.wav,6641.24,6641.5999375,foreground
S01_U04.CH4.wav,6641.44,6641.7199375,background
S01_U04.CH4.wav,6641.56,6641.7599375,foreground
S01_U04.CH4.wav,6641.6,6641.9599375,background
S01_U04.CH4.wav,6641.8,6642.3999375,foreground
S01_U04.CH4.wav,6642.24,6646.1999375,background
S01_U04.CH4.wav,6646.04,6646.2399375,foreground
S01_U04.CH4.wav,6646.08,6647.5199375,background
S01_U04.CH4.wav,6647.36,6648.1999375,foreground
S01_U04.CH4.wav,6648.04,6648.5199375,background
S01_U04.CH4.wav,6648.36,6648.5599375,foreground
S01_U04.CH4.wav,6648.4,6653.3599375,background
S01_U04.CH4.wav,6653.2,6653.5599375,foreground
S01_U04.CH4.wav,6653.4,6657.7599375,background
S01_U04.CH4.wav,6657.6,6657.9599375,foreground
S01_U04.CH4.wav,6657.8,6664.2399375,background
S01_U04.CH4.wav,6664.08,6664.4399375,foreground
S01_U04.CH4.wav,6664.28,6665.5599375,background
S01_U04.CH4.wav,6665.4,6665.5999375,foreground
S01_U04.CH4.wav,6665.44,6667.0399375,background
S01_U04.CH4.wav,6666.88,6667.3999375,foreground
S01_U04.CH4.wav,6667.24,6667.5599375,background
S01_U04.CH4.wav,6667.4,6667.5999375,foreground
S01_U04.CH4.wav,6667.44,6668.3599375,background
S01_U04.CH4.wav,6668.2,6668.4399375,foreground
S01_U04.CH4.wav,6668.28,6669.0399375,background
S01_U04.CH4.wav,6668.88,6669.1199375,foreground
S01_U04.CH4.wav,6668.96,6672.8399375,background
S01_U04.CH4.wav,6672.68,6672.9999375,foreground
S01_U04.CH4.wav,6672.84,6674.7999375,background
S01_U04.CH4.wav,6674.64,6674.9999375,foreground
S01_U04.CH4.wav,6674.84,6676.8399375,background
S01_U04.CH4.wav,6676.68,6676.9199375,foreground
S01_U04.CH4.wav,6676.76,6677.2799375,background
S01_U04.CH4.wav,6677.12,6677.4399375,foreground
S01_U04.CH4.wav,6677.28,6678.0799375,background
S01_U04.CH4.wav,6677.92,6678.1999375,foreground
S01_U04.CH4.wav,6678.04,6682.1999375,background
S01_U04.CH4.wav,6682.04,6682.3199375,foreground
S01_U04.CH4.wav,6682.16,6683.8399375,background
S01_U04.CH4.wav,6683.68,6683.9199375,foreground
S01_U04.CH4.wav,6683.76,6684.6799375,background
S01_U04.CH4.wav,6684.52,6684.8399375,foreground
S01_U04.CH4.wav,6684.68,6686.3199375,background
S01_U04.CH4.wav,6686.16,6686.4399375,foreground
S01_U04.CH4.wav,6686.28,6688.3599375,background
S01_U04.CH4.wav,6688.2,6688.3999375,foreground
S01_U04.CH4.wav,6688.24,6689.6799375,background
S01_U04.CH4.wav,6689.52,6689.8399375,foreground
S01_U04.CH4.wav,6689.68,6690.4799375,background
S01_U04.CH4.wav,6690.32,6690.6399375,foreground
S01_U04.CH4.wav,6690.48,6692.2799375,background
S01_U04.CH4.wav,6692.12,6692.5599375,foreground
S01_U04.CH4.wav,6692.4,6694.2799375,background
S01_U04.CH4.wav,6694.12,6694.3199375,foreground
S01_U04.CH4.wav,6694.16,6696.5199375,background
S01_U04.CH4.wav,6696.36,6697.0799375,foreground
S01_U04.CH4.wav,6696.92,6699.3199375,background
S01_U04.CH4.wav,6699.16,6699.6399375,foreground
S01_U04.CH4.wav,6699.48,6699.7599375,background
S01_U04.CH4.wav,6699.6,6700.0799375,foreground
S01_U04.CH4.wav,6699.92,6703.7199375,background
S01_U04.CH4.wav,6703.56,6704.3199375,foreground
S01_U04.CH4.wav,6704.16,6704.3599375,background
S01_U04.CH4.wav,6704.2,6704.5199375,foreground
S01_U04.CH4.wav,6704.36,6705.9599375,background
S01_U04.CH4.wav,6705.8,6706.0399375,foreground
S01_U04.CH4.wav,6705.88,6706.1199375,background
S01_U04.CH4.wav,6705.96,6706.2399375,foreground
S01_U04.CH4.wav,6706.08,6707.5199375,background
S01_U04.CH4.wav,6707.36,6707.7199375,foreground
S01_U04.CH4.wav,6707.56,6708.4799375,background
S01_U04.CH4.wav,6708.32,6708.5999375,foreground
S01_U04.CH4.wav,6708.44,6715.2399375,background
S01_U04.CH4.wav,6715.08,6715.2799375,foreground
S01_U04.CH4.wav,6715.12,6718.4399375,background
S01_U04.CH4.wav,6718.28,6718.6399375,foreground
S01_U04.CH4.wav,6718.48,6718.7999375,background
S01_U04.CH4.wav,6718.64,6718.8799375,foreground
S01_U04.CH4.wav,6718.72,6719.1999375,background
S01_U04.CH4.wav,6719.04,6719.3199375,foreground
S01_U04.CH4.wav,6719.16,6719.8399375,background
S01_U04.CH4.wav,6719.68,6719.8799375,foreground
S01_U04.CH4.wav,6719.72,6723.7999375,background
S01_U04.CH4.wav,6723.64,6723.9999375,foreground
S01_U04.CH4.wav,6723.84,6724.8799375,background
S01_U04.CH4.wav,6724.72,6724.9199375,foreground
S01_U04.CH4.wav,6724.76,6725.4799375,background
S01_U04.CH4.wav,6725.32,6725.7999375,foreground
S01_U04.CH4.wav,6725.64,6728.5199375,background
S01_U04.CH4.wav,6728.36,6728.5999375,foreground
S01_U04.CH4.wav,6728.44,6729.2799375,background
S01_U04.CH4.wav,6729.12,6729.4799375,foreground
S01_U04.CH4.wav,6729.32,6730.2799375,background
S01_U04.CH4.wav,6730.12,6730.8399375,foreground
S01_U04.CH4.wav,6730.68,6731.9999375,background
S01_U04.CH4.wav,6731.84,6732.1199375,foreground
S01_U04.CH4.wav,6731.96,6732.5199375,background
S01_U04.CH4.wav,6732.36,6732.5999375,foreground
