Audiofile,start,end,class
S01_U04.CH4.wav,5471.92,5472.1199375,foreground
S01_U04.CH4.wav,5471.96,5474.1599375,background
S01_U04.CH4.wav,5474,5474.2799375,foreground
S01_U04.CH4.wav,5474.12,5474.3599375,background
S01_U04.CH4.wav,5474.2,5474.5199375,foreground
S01_U04.CH4.wav,5474.36,5476.8399375,background
S01_U04.CH4.wav,5476.68,5476.9599375,foreground
S01_U04.CH4.wav,5476.8,5476.9999375,background
S01_U04.CH4.wav,5476.84,5477.0799375,foreground
S01_U04.CH4.wav,5476.92,5482.2399375,background
S01_U04.CH4.wav,5482.08,5482.5199375,foreground
S01_U04.CH4.wav,5482.36,5483.2799375,background
S01_U04.CH4.wav,5483.12,5483.7199375,foreground
S01_U04.CH4.wav,5483.56,5484.1999375,background
S01_U04.CH4.wav,5484.04,5484.3599375,foreground
S01_U04.CH4.wav,5484.2,5485.7599375,background
S01_U04.CH4.wav,5485.6,5485.8399375,foreground
S01_U04.CH4.wav,5485.68,5487.1199375,background
S01_U04.CH4.wav,5486.96,5487.3599375,foreground
S01_U04.CH4.wav,5487.2,5487.7199375,background
S01_U04.CH4.wav,5487.56,5487.7599375,foreground
S01_U04.CH4.wav,5487.6,5487.9599375,background
S01_U04.CH4.wav,5487.8,5488.1599375,foreground
S01_U04.CH4.wav,5488,5488.5199375,background
S01_U04.CH4.wav,5488.36,5488.7999375,foreground
S01_U04.CH4.wav,5488.64,5488.8399375,background
S01_U04.CH4.wav,5488.68,5488.9199375,foreground
S01_U04.CH4.wav,5488.76,5489.6399375,background
S01_U04.CH4.wav,5489.48,5489.7199375,foreground
S01_U04.CH4.wav,5489.56,5489.9199375,background
S01_U04.CH4.wav,5489.76,5489.9999375,foreground
S01_U04.CH4.wav,5489.84,5490.3599375,background
S01_U04.CH4.wav,5490.2,5490.4399375,foreground
S01_U04.CH4.wav,5490.28,5491.0399375,background
S01_U04.CH4.wav,5490.88,5491.3599375,foreground
S01_U04.CH4.wav,5491.2,5491.5599375,background
S01_U04.CH4.wav,5491.4,5491.5999375,foreground
S01_U04.CH4.wav,5491.44,5492.1199375,background
S01_U04.CH4.wav,5491.96,5492.2399375,foreground
S01_U04.CH4.wav,5492.08,5492.6399375,background
S01_U04.CH4.wav,5492.48,5492.7999375,foreground
S01_U04.CH4.wav,5492.64,5493.5199375,background
S01_U04.CH4.wav,5493.36,5493.6799375,foreground
S01_U04.CH4.wav,5493.52,5494.5599375,background
S01_U04.CH4.wav,5494.4,5494.5999375,foreground
S01_U04.CH4.wav,5494.44,5494.7199375,background
S01_U04.CH4.wav,5494.56,5494.9199375,foreground
S01_U04.CH4.wav,5494.76,5495.6399375,background
S01_U04.CH4.wav,5495.48,5495.9199375,foreground
S01_U04.CH4.wav,5495.76,5496.5599375,background
S01_U04.CH4.wav,5496.4,5496.9199375,foreground
S01_U04.CH4.wav,5496.76,5497.3999375,background
S01_U04.CH4.wav,5497.24,5497.6399375,foreground
S01_U04.CH4.wav,5497.48,5497.7199375,background
S01_U04.CH4.wav,5497.56,5497.9999375,foreground
S01_U04.CH4.wav,5497.84,5499.7599375,background
S01_U04.CH4.wav,5499.6,5499.8399375,foreground
S01_U04.CH4.wav,5499.68,5500.0399375,background
S01_U04.CH4.wav,5499.88,5500.3999375,foreground
S01_U04.CH4.wav,5500.24,5500.6799375,background
S01_U04.CH4.wav,5500.52,5500.8799375,foreground
S01_U04.CH4.wav,5500.72,5501.5999375,background
S01_U04.CH4.wav,5501.44,5501.8799375,foreground
S01_U04.CH4.wav,5501.72,5503.9199375,background
S01_U04.CH4.wav,5503.76,5503.9999375,foreground
S01_U04.CH4.wav,5503.84,5504.2399375,background
S01_U04.CH4.wav,5504.08,5504.2799375,foreground
S01_U04.CH4.wav,5504.12,5504.8399375,background
S01_U04.CH4.wav,5504.68,5504.9199375,foreground
S01_U04.CH4.wav,5504.76,5505.8399375,background
S01_U04.CH4.wav,5505.68,5505.9999375,foreground
S01_U04.CH4.wav,5505.84,5509.7999375,background
S01_U04.CH4.wav,5509.64,5509.9599375,foreground
S01_U04.CH4.wav,5509.8,5510.5599375,background
S01_U04.CH4.wav,5510.4,5510.5999375,foreground
S01_U04.CH4.wav,5510.44,5510.7599375,background
S01_U04.CH4.wav,5510.6,5510.8399375,foreground
S01_U04.CH4.wav,5510.68,5510.9999375,background
S01_U04.CH4.wav,5510.84,5511.0399375,foreground
S01_U04.CH4.wav,5510.88,5511.1199375,background
S01_U04.CH4.wav,5510.96,5511.2799375,foreground
S01_U04.CH4.wav,5511.12,5514.0799375,background
S01_U04.CH4.wav,5513.92,5514.1199375,foreground
S01_U04.CH4.wav,5513.96,5515.4799375,background
S01_U04.CH4.wav,5515.32,5515.6399375,foreground
S01_U04.CH4.wav,5515.48,5516.5999375,background
S01_U04.CH4.wav,5516.44,5516.6799375,foreground
S01_U04.CH4.wav,5516.52,5516.9199375,background
S01_U04.CH4.wav,5516.76,5517.0799375,foreground
S01_U04.CH4.wav,5516.92,5517.4799375,background
S01_U04.CH4.wav,5517.32,5517.7199375,foreground
S01_U04.CH4.wav,5517.56,5517.7599375,background
S01_U04.CH4.wav,5517.6,5518.0799375,foreground
S01_U04.CH4.wav,5517.92,5518.5199375,background
S01_U04.CH4.wav,5518.36,5518.5599375,foreground
S01_U04.CH4.wav,5518.4,5519.5599375,background
S01_U04.CH4.wav,5519.4,5519.6399375,foreground
S01_U04.CH4.wav,5519.48,5520.6799375,background
S01_U04.CH4.wav,5520.52,5521.0799375,foreground
S01_U04.CH4.wav,5520.92,5522.3599375,background
S01_U04.CH4.wav,5522.2,5522.4399375,foreground
S01_U04.CH4.wav,5522.28,5523.3999375,background
S01_U04.CH4.wav,5523.24,5523.4399375,foreground
S01_U04.CH4.wav,5523.28,5524.9599375,background
S01_U04.CH4.wav,5524.8,5524.9999375,foreground
S01_U04.CH4.wav,5524.84,5525.0799375,background
S01_U04.CH4.wav,5524.92,5525.1199375,foreground
S01_U04.CH4.wav,5524.96,5525.1999375,background
S01_U04.CH4.wav,5525.04,5525.2399375,foreground
S01_U04.CH4.wav,5525.08,5525.2799375,background
S01_U04.CH4.wav,5525.12,5525.3199375,foreground
S01_U04.CH4.wav,5525.16,5526.0799375,background
S01_U04.CH4.wav,5525.92,5526.2399375,foreground
S01_U04.CH4.wav,5526.08,5526.9199375,background
S01_U04.CH4.wav,5526.76,5527.1199375,foreground
S01_U04.CH4.wav,5526.96,5527.3999375,background
S01_U04.CH4.wav,5527.24,5527.4799375,foreground
S01_U04.CH4.wav,5527.32,5527.7199375,background
S01_U04.CH4.wav,5527.56,5527.8799375,foreground
S01_U04.CH4.wav,5527.72,5527.9199375,background
S01_U04.CH4.wav,5527.76,5527.9599375,foreground
S01_U04.CH4.wav,5527.8,5527.9999375,background
S01_U04.CH4.wav,5527.84,5528.0799375,foreground
S01_U04.CH4.wav,5527.92,5528.1999375,background
S01_U04.CH4.wav,5528.04,5528.2799375,foreground
S01_U04.CH4.wav,5528.12,5528.5199375,background
S01_U04.CH4.wav,5528.36,5528.5599375,foreground
S01_U04.CH4.wav,5528.4,5528.5999375,background
S01_U04.CH4.wav,5528.44,5528.9999375,foreground
S01_U04.CH4.wav,5528.84,5529.4799375,background
S01_U04.CH4.wav,5529.32,5529.5999375,foreground
S01_U04.CH4.wav,5529.44,5529.9599375,background
S01_U04.CH4.wav,5529.8,5529.9999375,foreground
S01_U04.CH4.wav,5529.84,5530.1999375,background
S01_U04.CH4.wav,5530.04,5530.2799375,foreground
S01_U04.CH4.wav,5530.12,5530.5999375,background
S01_U04.CH4.wav,5530.44,5530.6399375,foreground
S01_U04.CH4.wav,5530.48,5530.7199375,background
S01_U04.CH4.wav,5530.56,5530.7599375,foreground
S01_U04.CH4.wav,5530.6,5532.7999375,background
S01_U04.CH4.wav,5532.64,5532.8399375,foreground
S01_U04.CH4.wav,5532.68,5532.8799375,background
S01_U04.CH4.wav,5532.72,5532.9199375,foreground
S01_U04.CH4.wav,5532.76,5533.0399375,background
S01_U04.CH4.wav,5532.88,5533.3999375,foreground
S01_U04.CH4.wav,5533.24,5534.6799375,background
S01_U04.CH4.wav,5534.52,5534.9999375,foreground
S01_U04.CH4.wav,5534.84,5535.2399375,background
S01_U04.CH4.wav,5535.08,5535.2799375,foreground
S01_U04.CH4.wav,5535.12,5536.9199375,background
S01_U04.CH4.wav,5536.76,5536.9599375,foreground
S01_U04.CH4.wav,5536.8,5537.3599375,background
S01_U04.CH4.wav,5537.2,5537.4399375,foreground
S01_U04.CH4.wav,5537.28,5538.0799375,background
S01_U04.CH4.wav,5537.92,5538.1199375,foreground
S01_U04.CH4.wav,5537.96,5539.8799375,background
S01_U04.CH4.wav,5539.72,5540.1599375,foreground
S01_U04.CH4.wav,5540,5542.3999375,background
S01_U04.CH4.wav,5542.24,5542.8799375,foreground
S01_U04.CH4.wav,5542.72,5543.4399375,background
S01_U04.CH4.wav,5543.28,5543.7199375,foreground
S01_U04.CH4.wav,5543.56,5543.7599375,background
S01_U04.CH4.wav,5543.6,5543.8799375,foreground
S01_U04.CH4.wav,5543.72,5544.0399375,background
S01_U04.CH4.wav,5543.88,5544.4799375,foreground
S01_U04.CH4.wav,5544.32,5544.6399375,background
S01_U04.CH4.wav,5544.48,5544.7999375,foreground
S01_U04.CH4.wav,5544.64,5544.9999375,background
S01_U04.CH4.wav,5544.84,5545.0399375,foreground
S01_U04.CH4.wav,5544.88,5545.9999375,background
S01_U04.CH4.wav,5545.84,5546.5999375,foreground
S01_U04.CH4.wav,5546.44,5547.0399375,background
S01_U04.CH4.wav,5546.88,5547.3599375,foreground
S01_U04.CH4.wav,5547.2,5547.3999375,background
S01_U04.CH4.wav,5547.24,5547.4799375,foreground
S01_U04.CH4.wav,5547.32,5549.2399375,background
S01_U04.CH4.wav,5549.08,5549.2799375,foreground
S01_U04.CH4.wav,5549.12,5549.9999375,background
S01_U04.CH4.wav,5549.84,5550.0799375,foreground
S01_U04.CH4.wav,5549.92,5550.6799375,background
S01_U04.CH4.wav,5550.52,5550.7199375,foreground
S01_U04.CH4.wav,5550.56,5550.7599375,background
S01_U04.CH4.wav,5550.6,5551.2399375,foreground
S01_U04.CH4.wav,5551.08,5551.2799375,background
S01_U04.CH4.wav,5551.12,5551.5199375,foreground
S01_U04.CH4.wav,5551.36,5552.2399375,background
S01_U04.CH4.wav,5552.08,5552.5199375,foreground
S01_U04.CH4.wav,5552.36,5553.1599375,background
S01_U04.CH4.wav,5553,5553.3199375,foreground
S01_U04.CH4.wav,5553.16,5553.4799375,background
S01_U04.CH4.wav,5553.32,5553.8399375,foreground
S01_U04.CH4.wav,5553.68,5553.8799375,background
S01_U04.CH4.wav,5553.72,5554.2399375,foreground
S01_U04.CH4.wav,5554.08,5554.4799375,background
S01_U04.CH4.wav,5554.32,5554.5599375,foreground
S01_U04.CH4.wav,5554.4,5554.6799375,background
S01_U04.CH4.wav,5554.52,5554.7199375,foreground
S01_U04.CH4.wav,5554.56,5554.7599375,background
S01_U04.CH4.wav,5554.6,5554.9199375,foreground
S01_U04.CH4.wav,5554.76,5555.1999375,background
S01_U04.CH4.wav,5555.04,5555.3199375,foreground
S01_U04.CH4.wav,5555.16,5555.8399375,background
S01_U04.CH4.wav,5555.68,5556.1199375,foreground
S01_U04.CH4.wav,5555.96,5556.2399375,background
S01_U04.CH4.wav,5556.08,5556.3199375,foreground
S01_U04.CH4.wav,5556.16,5556.5199375,background
S01_U04.CH4.wav,5556.36,5556.5599375,foreground
S01_U04.CH4.wav,5556.4,5556.5999375,background
S01_U04.CH4.wav,5556.44,5556.7599375,foreground
S01_U04.CH4.wav,5556.6,5556.8799375,background
S01_U04.CH4.wav,5556.72,5556.9199375,foreground
S01_U04.CH4.wav,5556.76,5557.0799375,background
S01_U04.CH4.wav,5556.92,5557.3599375,foreground
S01_U04.CH4.wav,5557.2,5557.4399375,background
S01_U04.CH4.wav,5557.28,5557.6799375,foreground
S01_U04.CH4.wav,5557.52,5558.2399375,background
S01_U04.CH4.wav,5558.08,5558.3599375,foreground
S01_U04.CH4.wav,5558.2,5559.3999375,background
S01_U04.CH4.wav,5559.24,5559.4799375,foreground
S01_U04.CH4.wav,5559.32,5560.3599375,background
S01_U04.CH4.wav,5560.2,5560.6799375,foreground
S01_U04.CH4.wav,5560.52,5560.7999375,background
S01_U04.CH4.wav,5560.64,5560.8399375,foreground
S01_U04.CH4.wav,5560.68,5563.2799375,background
S01_U04.CH4.wav,5563.12,5563.3599375,foreground
S01_U04.CH4.wav,5563.2,5563.7599375,background
S01_U04.CH4.wav,5563.6,5563.7999375,foreground
S01_U04.CH4.wav,5563.64,5564.0399375,background
S01_U04.CH4.wav,5563.88,5564.3199375,foreground
S01_U04.CH4.wav,5564.16,5564.5199375,background
S01_U04.CH4.wav,5564.36,5564.5599375,foreground
S01_U04.CH4.wav,5564.4,5564.5999375,background
S01_U04.CH4.wav,5564.44,5564.7199375,foreground
S01_U04.CH4.wav,5564.56,5565.9199375,background
S01_U04.CH4.wav,5565.76,5566.0799375,foreground
S01_U04.CH4.wav,5565.92,5566.1199375,background
S01_U04.CH4.wav,5565.96,5566.1599375,foreground
S01_U04.CH4.wav,5566,5566.8799375,background
S01_U04.CH4.wav,5566.72,5566.9599375,foreground
S01_U04.CH4.wav,5566.8,5567.1599375,background
S01_U04.CH4.wav,5567,5567.2399375,foreground
S01_U04.CH4.wav,5567.08,5567.6399375,background
S01_U04.CH4.wav,5567.48,5567.8799375,foreground
S01_U04.CH4.wav,5567.72,5567.9199375,background
S01_U04.CH4.wav,5567.76,5568.4399375,foreground
S01_U04.CH4.wav,5568.28,5569.2399375,background
S01_U04.CH4.wav,5569.08,5569.4799375,foreground
S01_U04.CH4.wav,5569.32,5569.5599375,background
S01_U04.CH4.wav,5569.4,5569.5999375,foreground
S01_U04.CH4.wav,5569.44,5569.7599375,background
S01_U04.CH4.wav,5569.6,5569.9999375,foreground
S01_U04.CH4.wav,5569.84,5570.3199375,background
S01_U04.CH4.wav,5570.16,5570.4399375,foreground
S01_U04.CH4.wav,5570.28,5571.3999375,background
S01_U04.CH4.wav,5571.24,5571.4399375,foreground
S01_U04.CH4.wav,5571.28,5572.9999375,background
S01_U04.CH4.wav,5572.84,5573.2399375,foreground
S01_U04.CH4.wav,5573.08,5573.3599375,background
S01_U04.CH4.wav,5573.2,5573.3999375,foreground
S01_U04.CH4.wav,5573.24,5573.6799375,background
S01_U04.CH4.wav,5573.52,5573.7999375,foreground
S01_U04.CH4.wav,5573.64,5573.8799375,background
S01_U04.CH4.wav,5573.72,5573.9199375,foreground
S01_U04.CH4.wav,5573.76,5574.1999375,background
S01_U04.CH4.wav,5574.04,5574.4799375,foreground
S01_U04.CH4.wav,5574.32,5574.5999375,background
S01_U04.CH4.wav,5574.44,5574.8399375,foreground
S01_U04.CH4.wav,5574.68,5575.1599375,background
S01_U04.CH4.wav,5575,5575.1999375,foreground
S01_U04.CH4.wav,5575.04,5575.8799375,background
S01_U04.CH4.wav,5575.72,5575.9599375,foreground
S01_U04.CH4.wav,5575.8,5576.1599375,background
S01_U04.CH4.wav,5576,5576.3999375,foreground
S01_U04.CH4.wav,5576.24,5576.6399375,background
S01_U04.CH4.wav,5576.48,5577.2799375,foreground
S01_U04.CH4.wav,5577.12,5577.5599375,background
S01_U04.CH4.wav,5577.4,5577.6799375,foreground
S01_U04.CH4.wav,5577.52,5577.9199375,background
S01_U04.CH4.wav,5577.76,5577.9599375,foreground
S01_U04.CH4.wav,5577.8,5578.0399375,background
S01_U04.CH4.wav,5577.88,5578.0799375,foreground
S01_U04.CH4.wav,5577.92,5578.3599375,background
S01_U04.CH4.wav,5578.2,5578.5199375,foreground
S01_U04.CH4.wav,5578.36,5579.1999375,background
S01_U04.CH4.wav,5579.04,5579.2399375,foreground
S01_U04.CH4.wav,5579.08,5579.9199375,background
S01_U04.CH4.wav,5579.76,5580.1199375,foreground
S01_U04.CH4.wav,5579.96,5581.3599375,background
S01_U04.CH4.wav,5581.2,5581.3999375,foreground
S01_U04.CH4.wav,5581.24,5582.2799375,background
S01_U04.CH4.wav,5582.12,5582.4799375,foreground
S01_U04.CH4.wav,5582.32,5582.5199375,background
S01_U04.CH4.wav,5582.36,5582.6399375,foreground
S01_U04.CH4.wav,5582.48,5582.6799375,background
S01_U04.CH4.wav,5582.52,5582.7599375,foreground
S01_U04.CH4.wav,5582.6,5582.7999375,background
S01_U04.CH4.wav,5582.64,5582.8399375,foreground
S01_U04.CH4.wav,5582.68,5584.7199375,background
S01_U04.CH4.wav,5584.56,5584.9999375,foreground
S01_U04.CH4.wav,5584.84,5590.1599375,background
S01_U04.CH4.wav,5590,5590.3199375,foreground
S01_U04.CH4.wav,5590.16,5590.3599375,background
S01_U04.CH4.wav,5590.2,5590.3999375,foreground
S01_U04.CH4.wav,5590.24,5591.4799375,background
S01_U04.CH4.wav,5591.32,5591.6399375,foreground
S01_U04.CH4.wav,5591.48,5592.4799375,background
S01_U04.CH4.wav,5592.32,5592.5999375,foreground
S01_U04.CH4.wav,5592.44,5592.7199375,background
S01_U04.CH4.wav,5592.56,5592.7599375,foreground
S01_U04.CH4.wav,5592.6,5592.9599375,background
S01_U04.CH4.wav,5592.8,5593.0399375,foreground
S01_U04.CH4.wav,5592.88,5593.5599375,background
S01_U04.CH4.wav,5593.4,5593.9199375,foreground
S01_U04.CH4.wav,5593.76,5594.1199375,background
S01_U04.CH4.wav,5593.96,5594.1999375,foreground
S01_U04.CH4.wav,5594.04,5594.2399375,background
S01_U04.CH4.wav,5594.08,5594.4399375,foreground
S01_U04.CH4.wav,5594.28,5594.5599375,background
S01_U04.CH4.wav,5594.4,5595.0799375,foreground
S01_U04.CH4.wav,5594.92,5595.1199375,background
S01_U04.CH4.wav,5594.96,5595.1599375,foreground
S01_U04.CH4.wav,5595,5595.3999375,background
S01_U04.CH4.wav,5595.24,5595.5199375,foreground
S01_U04.CH4.wav,5595.36,5595.6399375,background
S01_U04.CH4.wav,5595.48,5595.8399375,foreground
S01_U04.CH4.wav,5595.68,5596.0399375,background
S01_U04.CH4.wav,5595.88,5596.1999375,foreground
S01_U04.CH4.wav,5596.04,5596.2399375,background
S01_U04.CH4.wav,5596.08,5596.3999375,foreground
S01_U04.CH4.wav,5596.24,5596.5199375,background
S01_U04.CH4.wav,5596.36,5596.9599375,foreground
S01_U04.CH4.wav,5596.8,5597.4799375,background
S01_U04.CH4.wav,5597.32,5597.7599375,foreground
S01_U04.CH4.wav,5597.6,5598.0399375,background
S01_U04.CH4.wav,5597.88,5598.1599375,foreground
S01_U04.CH4.wav,5598,5598.1999375,background
S01_U04.CH4.wav,5598.04,5598.3199375,foreground
S01_U04.CH4.wav,5598.16,5598.6799375,background
S01_U04.CH4.wav,5598.52,5598.9199375,foreground
S01_U04.CH4.wav,5598.76,5599.5199375,background
S01_U04.CH4.wav,5599.36,5599.5999375,foreground
S01_U04.CH4.wav,5599.44,5600.2399375,background
S01_U04.CH4.wav,5600.08,5600.2799375,foreground
S01_U04.CH4.wav,5600.12,5601.4799375,background
S01_U04.CH4.wav,5601.32,5601.5599375,foreground
S01_U04.CH4.wav,5601.4,5602.7199375,background
S01_U04.CH4.wav,5602.56,5602.7999375,foreground
S01_U04.CH4.wav,5602.64,5602.8399375,background
S01_U04.CH4.wav,5602.68,5603.0799375,foreground
S01_U04.CH4.wav,5602.92,5603.4399375,background
S01_U04.CH4.wav,5603.28,5603.4799375,foreground
S01_U04.CH4.wav,5603.32,5603.7199375,background
S01_U04.CH4.wav,5603.56,5603.9999375,foreground
S01_U04.CH4.wav,5603.84,5604.6399375,background
S01_U04.CH4.wav,5604.48,5604.6799375,foreground
S01_U04.CH4.wav,5604.52,5604.7199375,background
S01_U04.CH4.wav,5604.56,5604.7999375,foreground
S01_U04.CH4.wav,5604.64,5605.0399375,background
S01_U04.CH4.wav,5604.88,5605.3999375,foreground
S01_U04.CH4.wav,5605.24,5606.6399375,background
S01_U04.CH4.wav,5606.48,5606.7599375,foreground
S01_U04.CH4.wav,5606.6,5606.7999375,background
S01_U04.CH4.wav,5606.64,5606.8399375,foreground
S01_U04.CH4.wav,5606.68,5606.8799375,background
S01_U04.CH4.wav,5606.72,5607.0799375,foreground
S01_U04.CH4.wav,5606.92,5607.1599375,background
S01_U04.CH4.wav,5607,5607.3199375,foreground
S01_U04.CH4.wav,5607.16,5607.4799375,background
S01_U04.CH4.wav,5607.32,5608.4799375,foreground
S01_U04.CH4.wav,5608.32,5609.9999375,background
S01_U04.CH4.wav,5609.84,5610.1199375,foreground
S01_U04.CH4.wav,5609.96,5610.3199375,background
S01_U04.CH4.wav,5610.16,5610.7199375,foreground
S01_U04.CH4.wav,5610.56,5610.7599375,background
S01_U04.CH4.wav,5610.6,5610.8799375,foreground
S01_U04.CH4.wav,5610.72,5610.9199375,background
S01_U04.CH4.wav,5610.76,5610.9999375,foreground
S01_U04.CH4.wav,5610.84,5611.4399375,background
S01_U04.CH4.wav,5611.28,5611.5199375,foreground
S01_U04.CH4.wav,5611.36,5611.7199375,background
S01_U04.CH4.wav,5611.56,5611.7599375,foreground
S01_U04.CH4.wav,5611.6,5612.0399375,background
S01_U04.CH4.wav,5611.88,5612.2799375,foreground
S01_U04.CH4.wav,5612.12,5615.3199375,background
S01_U04.CH4.wav,5615.16,5615.3599375,foreground
S01_U04.CH4.wav,5615.2,5615.6799375,background
S01_U04.CH4.wav,5615.52,5615.7199375,foreground
S01_U04.CH4.wav,5615.56,5615.7599375,background
S01_U04.CH4.wav,5615.6,5615.8399375,foreground
S01_U04.CH4.wav,5615.68,5615.8799375,background
S01_U04.CH4.wav,5615.72,5616.5999375,foreground
S01_U04.CH4.wav,5616.44,5616.6399375,background
S01_U04.CH4.wav,5616.48,5616.7199375,foreground
S01_U04.CH4.wav,5616.56,5618.5999375,background
S01_U04.CH4.wav,5618.44,5618.7199375,foreground
S01_U04.CH4.wav,5618.56,5618.9199375,background
S01_U04.CH4.wav,5618.76,5618.9599375,foreground
S01_U04.CH4.wav,5618.8,5619.5199375,background
S01_U04.CH4.wav,5619.36,5619.7199375,foreground
S01_U04.CH4.wav,5619.56,5620.5599375,background
S01_U04.CH4.wav,5620.4,5620.6399375,foreground
S01_U04.CH4.wav,5620.48,5620.7599375,background
S01_U04.CH4.wav,5620.6,5620.9199375,foreground
S01_U04.CH4.wav,5620.76,5620.9599375,background
S01_U04.CH4.wav,5620.8,5621.1599375,foreground
S01_U04.CH4.wav,5621,5621.9999375,background
S01_U04.CH4.wav,5621.84,5622.0399375,foreground
S01_U04.CH4.wav,5621.88,5622.4799375,background
S01_U04.CH4.wav,5622.32,5622.5199375,foreground
S01_U04.CH4.wav,5622.36,5622.5599375,background
S01_U04.CH4.wav,5622.4,5622.6399375,foreground
S01_U04.CH4.wav,5622.48,5624.1199375,background
S01_U04.CH4.wav,5623.96,5624.2799375,foreground
S01_U04.CH4.wav,5624.12,5624.3599375,background
S01_U04.CH4.wav,5624.2,5624.5999375,foreground
S01_U04.CH4.wav,5624.44,5624.7599375,background
S01_U04.CH4.wav,5624.6,5624.9999375,foreground
S01_U04.CH4.wav,5624.84,5625.3999375,background
S01_U04.CH4.wav,5625.24,5625.4799375,foreground
S01_U04.CH4.wav,5625.32,5626.5999375,background
S01_U04.CH4.wav,5626.44,5626.6399375,foreground
S01_U04.CH4.wav,5626.48,5626.6799375,background
S01_U04.CH4.wav,5626.52,5626.7199375,foreground
S01_U04.CH4.wav,5626.56,5627.0399375,background
S01_U04.CH4.wav,5626.88,5627.1599375,foreground
S01_U04.CH4.wav,5627,5629.7999375,background
S01_U04.CH4.wav,5629.64,5630.0399375,foreground
S01_U04.CH4.wav,5629.88,5630.3599375,background
S01_U04.CH4.wav,5630.2,5630.4399375,foreground
S01_U04.CH4.wav,5630.28,5631.4399375,background
S01_U04.CH4.wav,5631.28,5631.5199375,foreground
S01_U04.CH4.wav,5631.36,5631.6399375,background
S01_U04.CH4.wav,5631.48,5631.7999375,foreground
S01_U04.CH4.wav,5631.64,5632.0399375,background
S01_U04.CH4.wav,5631.88,5632.2399375,foreground
S01_U04.CH4.wav,5632.08,5633.5999375,background
S01_U04.CH4.wav,5633.44,5634.1999375,foreground
S01_U04.CH4.wav,5634.04,5634.6799375,background
S01_U04.CH4.wav,5634.52,5634.7199375,foreground
S01_U04.CH4.wav,5634.56,5634.7999375,background
S01_U04.CH4.wav,5634.64,5634.8399375,foreground
S01_U04.CH4.wav,5634.68,5634.8799375,background
S01_U04.CH4.wav,5634.72,5635.0799375,foreground
S01_U04.CH4.wav,5634.92,5635.6399375,background
S01_U04.CH4.wav,5635.48,5635.7199375,foreground
S01_U04.CH4.wav,5635.56,5635.7999375,background
S01_U04.CH4.wav,5635.64,5635.9199375,foreground
S01_U04.CH4.wav,5635.76,5636.3599375,background
S01_U04.CH4.wav,5636.2,5636.3999375,foreground
S01_U04.CH4.wav,5636.24,5636.5599375,background
S01_U04.CH4.wav,5636.4,5636.7199375,foreground
S01_U04.CH4.wav,5636.56,5637.1199375,background
S01_U04.CH4.wav,5636.96,5637.1999375,foreground
S01_U04.CH4.wav,5637.04,5637.9999375,background
S01_U04.CH4.wav,5637.84,5638.0399375,foreground
S01_U04.CH4.wav,5637.88,5638.1199375,background
S01_U04.CH4.wav,5637.96,5638.1599375,foreground
S01_U04.CH4.wav,5638,5638.1999375,background
S01_U04.CH4.wav,5638.04,5638.2399375,foreground
S01_U04.CH4.wav,5638.08,5638.7999375,background
S01_U04.CH4.wav,5638.64,5639.1999375,foreground
S01_U04.CH4.wav,5639.04,5639.4399375,background
S01_U04.CH4.wav,5639.28,5639.6799375,foreground
S01_U04.CH4.wav,5639.52,5639.7199375,background
S01_U04.CH4.wav,5639.56,5640.4399375,foreground
S01_U04.CH4.wav,5640.28,5641.1999375,background
S01_U04.CH4.wav,5641.04,5641.2799375,foreground
S01_U04.CH4.wav,5641.12,5641.6399375,background
S01_U04.CH4.wav,5641.48,5641.9199375,foreground
S01_U04.CH4.wav,5641.76,5643.5999375,background
S01_U04.CH4.wav,5643.44,5643.8399375,foreground
S01_U04.CH4.wav,5643.68,5644.1999375,background
S01_U04.CH4.wav,5644.04,5644.3199375,foreground
S01_U04.CH4.wav,5644.16,5649.1999375,background
S01_U04.CH4.wav,5649.04,5649.3999375,foreground
S01_U04.CH4.wav,5649.24,5649.4399375,background
S01_U04.CH4.wav,5649.28,5649.6799375,foreground
S01_U04.CH4.wav,5649.52,5650.4799375,background
S01_U04.CH4.wav,5650.32,5650.6399375,foreground
S01_U04.CH4.wav,5650.48,5650.7199375,background
S01_U04.CH4.wav,5650.56,5650.7599375,foreground
S01_U04.CH4.wav,5650.6,5651.1599375,background
S01_U04.CH4.wav,5651,5651.3999375,foreground
S01_U04.CH4.wav,5651.24,5651.5599375,background
S01_U04.CH4.wav,5651.4,5651.7599375,foreground
S01_U04.CH4.wav,5651.6,5651.9599375,background
S01_U04.CH4.wav,5651.8,5651.9999375,foreground
S01_U04.CH4.wav,5651.84,5652.1599375,background
S01_U04.CH4.wav,5652,5652.2799375,foreground
S01_U04.CH4.wav,5652.12,5652.5199375,background
S01_U04.CH4.wav,5652.36,5653.1199375,foreground
S01_U04.CH4.wav,5652.96,5654.8799375,background
S01_U04.CH4.wav,5654.72,5654.9199375,foreground
S01_U04.CH4.wav,5654.76,5654.9999375,background
S01_U04.CH4.wav,5654.84,5655.1999375,foreground
S01_U04.CH4.wav,5655.04,5655.2399375,background
S01_U04.CH4.wav,5655.08,5655.2799375,foreground
S01_U04.CH4.wav,5655.12,5655.3599375,background
S01_U04.CH4.wav,5655.2,5655.5599375,foreground
S01_U04.CH4.wav,5655.4,5656.4399375,background
